country,tag,count
LKA,asp.net,2149
LKA,assembly,29
LKA,awk,8
LKA,bash,101
LKA,blackberry,29
LKA,c,470
LKA,c#,7844
LKA,c++,1011
LKA,cassandra,80
LKA,clojure,43
LKA,cocoa,31
LKA,coffeescript,11
LKA,common-lisp,11
LKA,crystal-reports,87
LKA,css,2666
LKA,cuda,18
LKA,d3.js,113
LKA,dart,1
LKA,delphi,149
LKA,django,398
LKA,elisp,1
LKA,erlang,33
LKA,f#,2
LKA,flash,56
LKA,flex,44
LKA,fortran,1
LKA,go,77
LKA,grails,13
LKA,groovy,25
LKA,gruntjs,30
LKA,haskell,42
LKA,html,4249
LKA,ios,1947
LKA,iphone,717
LKA,java,12137
LKA,javascript,7333
LKA,jquery,5604
LKA,json,1260
LKA,jython,3
LKA,lisp,10
LKA,lua,8
LKA,magento,188
LKA,mapreduce,29
LKA,matlab,90
LKA,mongodb,196
LKA,mono,13
LKA,ms-access,81
LKA,mysql,3570
LKA,node.js,436
LKA,nosql,29
LKA,objective-c,954
LKA,opencv,180
LKA,opengl,12
LKA,pascal,12
LKA,perl,42
LKA,php,7684
LKA,postgresql,314
LKA,powershell,39
LKA,python,1145
LKA,qt,202
LKA,r,45
LKA,redis,41
LKA,ruby,215
LKA,ruby-on-rails,437
LKA,rust,5
LKA,sass,12
LKA,scala,54
LKA,scheme,2
LKA,silverlight,158
LKA,smalltalk,1
LKA,sql,2002
LKA,sql-server,927
LKA,sqlite,283
LKA,svg,84
LKA,swift,477
LKA,tsql,114
LKA,typescript,57
LKA,vb.net,412
LKA,vb6,19
LKA,vba,24
LKA,vbscript,25
LKA,winapi,70
LKA,wpf,746
LKA,xaml,298
LKA,xml,905
LKA,xna,12
LKA,xpath,93
LKA,xslt,170
LTU,actionscript-3,164
LTU,android,2151
LTU,angularjs,296
LTU,apache-spark,3
LTU,asp.net,532
LTU,assembly,84
LTU,awk,48
LTU,bash,112
LTU,blackberry,3
LTU,c,412
LTU,c#,2563
LTU,c++,817
LTU,cassandra,9
LTU,clojure,4
LTU,cocoa,115
LTU,coffeescript,23
LTU,common-lisp,1
LTU,crystal-reports,12
LTU,css,1278
LTU,cuda,6
LTU,d,4
LTU,d3.js,9
LTU,dart,5
LTU,delphi,207
LTU,django,344
LTU,elisp,7
LTU,erlang,8
LTU,f#,9
LTU,flash,97
LTU,flex,36
LTU,fortran,4
LTU,go,22
LTU,grails,18
LTU,groovy,18
LTU,gruntjs,11
LTU,haskell,11
LTU,html,1688
LTU,ios,494
LTU,iphone,284
LTU,java,2736
LTU,javascript,2949
LTU,jquery,1902
LTU,json,342
LTU,jython,2
LTU,latex,7
LTU,lisp,2
LTU,lua,10
LTU,magento,46
LTU,mapreduce,7
LTU,matlab,31
LTU,mongodb,87
LTU,mono,17
LTU,ms-access,29
LTU,mysql,1335
LTU,node.js,188
LTU,nosql,19
LTU,objective-c,454
LTU,opencv,40
LTU,opengl,47
LTU,pascal,16
LTU,perl,26
LTU,php,3705
LTU,postgresql,175
LTU,postscript,1
LTU,powershell,31
LTU,python,862
LTU,qt,84
LTU,r,392
LTU,redis,16
LTU,ruby,284
LTU,ruby-on-rails,482
LTU,rust,1
LTU,sass,23
LTU,scala,45
LTU,scheme,2
LTU,silverlight,65
LTU,sql,1288
LTU,sql-server,926
LTU,sqlite,104
LTU,svg,34
LTU,swift,161
LTU,tcl,2
LTU,tsql,198
LTU,typescript,50
LTU,vb.net,76
LTU,vb6,3
LTU,vba,60
LTU,vbscript,28
LTU,winapi,104
LTU,wpf,274
LTU,xaml,62
LTU,xml,361
LTU,xna,6
LTU,xpath,87
LTU,xslt,38
LUX,actionscript-3,2
LUX,android,161
LUX,angularjs,128
LUX,apache-spark,1
LUX,asp.net,235
LUX,assembly,8
LUX,awk,6
LUX,bash,26
LUX,blackberry,1
LUX,c,253
LUX,c#,878
LUX,c++,181
LUX,cassandra,2
LUX,clojure,12
LUX,cobol,1
LUX,cocoa,46
LUX,coffeescript,7
LUX,common-lisp,77
LUX,crystal-reports,2
LUX,css,388
LUX,cuda,1
LUX,cython,1
LUX,d,1
LUX,d3.js,5
LUX,dart,1
LUX,django,89
LUX,elisp,1
LUX,flash,7
LUX,flex,8
LUX,fortran,2
LUX,go,4
LUX,grails,3
LUX,groovy,8
LUX,gruntjs,1
LUX,haskell,4
LUX,html,482
LUX,ios,123
LUX,iphone,105
LUX,java,884
LUX,javascript,680
LUX,jquery,428
LUX,json,92
LUX,julia-lang,24
LUX,latex,1
LUX,lisp,125
LUX,magento,1
LUX,mapreduce,1
LUX,matlab,26
LUX,mongodb,27
LUX,mono,2
LUX,ms-access,253
LUX,mysql,161
LUX,node.js,60
LUX,nosql,3
LUX,objective-c,87
LUX,opencv,11
LUX,opengl,3
LUX,pascal,1
LUX,perl,31
LUX,php,423
LUX,postgresql,35
LUX,powershell,14
LUX,python,399
LUX,qt,17
LUX,r,24
LUX,redis,5
LUX,ruby,56
LUX,ruby-on-rails,49
LUX,sass,3
LUX,scala,7
LUX,scheme,320
LUX,silverlight,69
LUX,sql,225
LUX,sql-server,164
LUX,sqlite,11
LUX,svg,38
LUX,swift,22
LUX,tsql,28
LUX,typescript,10
LUX,vb.net,26
LUX,vb6,3
LUX,vba,351
LUX,vbscript,8
LUX,winapi,1
LUX,wolfram-mathematica,1
LUX,wpf,70
LUX,xaml,12
LUX,xml,78
LUX,xna,3
LUX,xpath,19
LUX,xslt,8
LVA,actionscript-3,52
LVA,android,1013
LVA,angularjs,151
LVA,apache-spark,7
LVA,asp.net,548
LVA,assembly,15
LVA,awk,10
LVA,bash,46
LVA,blackberry,1
LVA,c,223
LVA,c#,1817
LVA,c++,685
LVA,cassandra,4
LVA,clojure,4
LVA,cocoa,22
LVA,coffeescript,11
LVA,common-lisp,1
LVA,crystal-reports,4
LVA,css,949
LVA,cuda,9
LVA,cython,1
LVA,d,3
LVA,d3.js,5
LVA,dart,2
LVA,delphi,180
LVA,django,237
LVA,elisp,1
LVA,erlang,3
LVA,f#,2
LVA,flash,54
LVA,flex,10
LVA,go,30
LVA,grails,49
LVA,groovy,23
LVA,gruntjs,11
LVA,haskell,13
LVA,html,1412
LVA,ios,528
LVA,iphone,270
LVA,java,1016
LVA,javascript,2424
LVA,jquery,1738
LVA,json,254
LVA,julia-lang,4
LVA,jython,1
LVA,latex,5
LVA,lisp,2
LVA,lua,12
LVA,magento,136
LVA,mapreduce,1
LVA,matlab,11
LVA,mongodb,60
LVA,mono,14
LVA,ms-access,28
LVA,mysql,1358
LVA,node.js,181
LVA,nosql,14
LVA,objective-c,307
LVA,opencv,23
LVA,opengl,22
LVA,pascal,10
LVA,perl,38
LVA,php,4582
LVA,postgresql,321
LVA,powershell,44
LVA,python,514
LVA,qt,134
LVA,r,879
LVA,redis,8
LVA,ruby,338
LVA,ruby-on-rails,609
LVA,rust,4
LVA,sass,11
LVA,scala,121
LVA,scheme,4
LVA,silverlight,61
LVA,smalltalk,1
LVA,sql,922
LVA,sql-server,345
LVA,sqlite,50
LVA,svg,32
LVA,swift,252
LVA,tcl,4
LVA,tsql,74
LVA,typescript,40
LVA,vb.net,48
LVA,vb6,3
LVA,vba,79
LVA,vbscript,38
LVA,winapi,81
LVA,wpf,131
LVA,xaml,92
LVA,xml,213
LVA,xna,6
LVA,xpath,23
LVA,xslt,22
MAR,actionscript-3,62
MAR,android,1799
MAR,angularjs,208
MAR,asp.net,190
MAR,assembly,2
MAR,awk,2
MAR,bash,37
MAR,blackberry,4
MAR,c,240
MAR,c#,625
MAR,c++,167
MAR,cassandra,2
MAR,clojure,2
MAR,cobol,2
MAR,cocoa,3
MAR,coffeescript,9
MAR,crystal-reports,15
MAR,css,816
MAR,d,2
MAR,d3.js,3
MAR,dart,9
MAR,delphi,1
MAR,django,188
MAR,elisp,1
MAR,f#,2
MAR,flash,60
MAR,flex,41
MAR,fortran,1
MAR,go,6
MAR,grails,13
MAR,groovy,1
MAR,gruntjs,11
MAR,haskell,3
MAR,html,1476
MAR,ios,278
MAR,iphone,94
MAR,java,1840
MAR,javascript,2856
MAR,jquery,2122
MAR,json,312
MAR,julia-lang,1
MAR,jython,1
MAR,latex,1
MAR,lisp,2
MAR,magento,51
MAR,matlab,55
MAR,mongodb,40
MAR,mono,1
MAR,ms-access,17
MAR,mysql,682
MAR,node.js,145
MAR,nosql,9
MAR,objective-c,112
MAR,opencv,25
MAR,opengl,9
MAR,perl,9
MAR,php,2549
MAR,postgresql,51
MAR,powershell,6
MAR,python,336
MAR,qt,46
MAR,r,14
MAR,redis,4
MAR,ruby,115
MAR,ruby-on-rails,283
MAR,sass,8
MAR,scala,5
MAR,silverlight,13
MAR,sql,377
MAR,sql-server,116
MAR,sqlite,55
MAR,svg,13
MAR,swift,39
MAR,tsql,12
MAR,typescript,4
MAR,vb.net,181
MAR,vb6,14
MAR,vba,36
MAR,vbscript,3
MAR,winapi,3
MAR,wolfram-mathematica,1
MAR,wpf,52
MAR,xaml,17
MAR,xml,152
MAR,xna,6
MAR,xpath,21
MAR,xslt,9
MDA,actionscript-3,50
MDA,android,959
MDA,angularjs,105
MDA,asp.net,258
MDA,assembly,9
MDA,awk,7
MDA,bash,30
MDA,blackberry,7
MDA,c,63
MDA,c#,898
MDA,c++,128
MDA,cassandra,8
MDA,clojure,1
MDA,cocoa,16
MDA,coffeescript,5
MDA,crystal-reports,1
MDA,css,294
MDA,d3.js,1
MDA,delphi,15
MDA,django,100
MDA,elisp,1
MDA,erlang,3
MDA,f#,9
MDA,flash,38
MDA,flex,43
MDA,go,20
MDA,grails,1
MDA,groovy,2
MDA,gruntjs,1
MDA,haskell,1
MDA,html,427
MDA,ios,334
MDA,iphone,157
MDA,java,812
MDA,javascript,944
MDA,jquery,548
MDA,json,121
MDA,latex,1
MDA,lisp,4
MDA,lua,3
MDA,magento,12
MDA,matlab,13
MDA,mongodb,65
MDA,mono,2
MDA,ms-access,2
MDA,mysql,169
MDA,node.js,200
MDA,nosql,4
MDA,objective-c,219
MDA,opencv,17
MDA,opengl,6
MDA,pascal,4
MDA,perl,181
MDA,php,526
MDA,postgresql,74
MDA,powershell,10
MDA,python,670
MDA,qt,37
MDA,r,48
MDA,redis,1
MDA,ruby,138
MDA,ruby-on-rails,360
MDA,rust,1
MDA,sass,6
MDA,scala,12
MDA,silverlight,20
MDA,sql,137
MDA,sql-server,70
MDA,sqlite,30
MDA,svg,17
MDA,swift,75
MDA,tsql,21
MDA,typescript,3
MDA,vb.net,15
MDA,vba,5
MDA,vbscript,2
MDA,winapi,13
MDA,wpf,89
MDA,xaml,31
MDA,xml,70
MDA,xna,2
MDA,xpath,24
MDA,xslt,3
MKD,actionscript-3,62
MKD,android,1966
MKD,angularjs,164
MKD,asp.net,227
MKD,assembly,3
MKD,awk,34
MKD,bash,44
MKD,blackberry,3
MKD,c,46
MKD,c#,1146
MKD,c++,121
MKD,cassandra,1
MKD,cocoa,5
MKD,coffeescript,2
MKD,crystal-reports,5
MKD,css,638
MKD,cuda,3
MKD,cython,1
MKD,d3.js,5
MKD,dart,2
MKD,delphi,19
MKD,django,78
MKD,erlang,4
MKD,f#,1
MKD,flash,39
MKD,flex,33
MKD,go,2
MKD,grails,13
MKD,groovy,6
MKD,gruntjs,2
MKD,html,693
MKD,ios,156
MKD,iphone,77
MKD,java,763
MKD,javascript,1001
MKD,jquery,850
MKD,json,157
MKD,jython,1
MKD,magento,56
MKD,mapreduce,2
MKD,matlab,15
MKD,mongodb,34
MKD,mono,5
MKD,ms-access,5
MKD,mysql,247
MKD,node.js,40
MKD,nosql,6
MKD,objective-c,81
MKD,opencv,4
MKD,opengl,3
MKD,pascal,2
MKD,perl,7
MKD,php,592
MKD,postgresql,30
MKD,powershell,7
MKD,python,272
MKD,qt,30
MKD,r,4
MKD,redis,7
MKD,ruby,30
MKD,ruby-on-rails,45
MKD,sass,2
MKD,scala,1
MKD,silverlight,4
MKD,sql,290
MKD,sql-server,170
MKD,sqlite,76
MKD,svg,12
MKD,swift,4
MKD,tcl,1
MKD,tsql,50
MKD,typescript,13
MKD,vb.net,40
MKD,vb6,2
MKD,vba,2
MKD,winapi,6
MKD,wolfram-mathematica,2
MKD,wpf,77
MKD,xaml,42
MKD,xml,106
MKD,xna,9
MKD,xpath,8
MKD,xslt,4
MMR,actionscript-3,3
MMR,android,870
MMR,angularjs,65
MMR,asp.net,254
MMR,assembly,1
MMR,bash,9
MMR,c,37
MMR,c#,416
MMR,c++,25
MMR,cocoa,1
MMR,coffeescript,2
MMR,common-lisp,1
MMR,crystal-reports,10
MMR,css,369
MMR,d3.js,4
MMR,delphi,1
MMR,django,7
MMR,flash,5
MMR,flex,4
MMR,go,6
MMR,groovy,3
MMR,html,481
MMR,ios,181
MMR,iphone,23
MMR,java,1014
MMR,javascript,837
MMR,jquery,606
MMR,json,117
MMR,lisp,1
MMR,magento,11
MMR,matlab,2
MMR,mongodb,29
MMR,ms-access,6
MMR,mysql,274
MMR,node.js,99
MMR,nosql,1
MMR,objective-c,48
MMR,opencv,1
MMR,perl,2
MMR,php,792
MMR,postgresql,31
MMR,powershell,2
MMR,python,86
MMR,qt,2
MMR,ruby,57
MMR,ruby-on-rails,73
MMR,sass,1
MMR,silverlight,2
MMR,sql,138
MMR,sql-server,58
MMR,sqlite,54
MMR,svg,9
MMR,swift,144
MMR,tsql,8
MMR,typescript,2
MMR,vb.net,60
MMR,vb6,6
MMR,vba,98
MMR,vbscript,2
MMR,winapi,2
MMR,wpf,15
MMR,xaml,2
MMR,xml,53
MMR,xpath,2
MMR,xslt,1
MNG,actionscript-3,1
MNG,android,97
MNG,angularjs,10
MNG,asp.net,6
MNG,awk,2
MNG,bash,8
MNG,c,12
MNG,c#,32
MNG,c++,12
MNG,coffeescript,2
MNG,common-lisp,1
MNG,css,56
MNG,dart,2
MNG,delphi,1
MNG,django,52
MNG,flash,1
MNG,flex,1
MNG,grails,14
MNG,groovy,6
MNG,haskell,25
MNG,html,74
MNG,ios,36
MNG,iphone,12
MNG,java,83
MNG,javascript,127
MNG,jquery,82
MNG,json,9
MNG,lisp,1
MNG,mongodb,14
MNG,ms-access,34
MNG,mysql,51
MNG,node.js,24
MNG,objective-c,28
MNG,opencv,7
MNG,opengl,1
MNG,perl,2
MNG,php,75
MNG,postgresql,4
MNG,python,75
MNG,qt,3
MNG,r,1
MNG,ruby,10
MNG,ruby-on-rails,11
MNG,sass,2
MNG,scala,2
MNG,sql,80
MNG,sql-server,27
MNG,sqlite,3
MNG,swift,7
MNG,tsql,13
MNG,typescript,1
MNG,vba,32
MNG,vbscript,1
MNG,winapi,4
MNG,wpf,1
MNG,xml,6
MNG,xpath,2
MNG,xslt,2
MLT,actionscript-3,3
MLT,android,423
MLT,angularjs,158
MLT,apache-spark,3
MLT,asp.net,658
MLT,assembly,2
MLT,bash,61
MLT,c,151
MLT,c#,2623
MLT,c++,95
MLT,cassandra,1
MLT,cocoa,8
MLT,coffeescript,2
MLT,crystal-reports,6
MLT,css,266
MLT,cuda,2
MLT,d3.js,1
MLT,delphi,8
MLT,django,177
MLT,erlang,15
MLT,f#,2
MLT,flash,10
MLT,flex,2
MLT,fortran,1
MLT,grails,31
MLT,groovy,6
MLT,gruntjs,3
MLT,haskell,4
MLT,html,396
MLT,ios,119
MLT,iphone,30
MLT,java,753
MLT,javascript,959
MLT,jquery,547
MLT,json,107
MLT,jython,2
MLT,latex,11
MLT,lisp,3
MLT,magento,42
MLT,mapreduce,5
MLT,matlab,25
MLT,mongodb,11
MLT,mono,13
MLT,ms-access,56
MLT,mysql,563
MLT,node.js,42
MLT,nosql,2
MLT,objective-c,68
MLT,opencv,11
MLT,opengl,1
MLT,perl,3
MLT,php,706
MLT,postgresql,55
MLT,powershell,10
MLT,python,192
MLT,qt,2
MLT,r,25
MLT,redis,17
MLT,ruby,35
MLT,ruby-on-rails,74
MLT,sass,7
MLT,scala,73
MLT,scheme,3
MLT,silverlight,41
MLT,sql,2613
MLT,sql-server,2964
MLT,sqlite,34
MLT,svg,3
MLT,swift,32
MLT,tcl,1
MLT,tsql,1220
MLT,typescript,13
MLT,vb.net,123
MLT,vb6,11
MLT,vba,32
MLT,vbscript,10
MLT,winapi,16
MLT,wolfram-mathematica,2
MLT,wpf,219
MLT,xaml,63
MLT,xml,154
MLT,xna,28
MLT,xpath,18
MLT,xslt,21
MUS,actionscript-3,3
MUS,android,201
MUS,angularjs,56
MUS,asp.net,48
MUS,awk,1
MUS,bash,9
MUS,c,8
MUS,c#,282
MUS,c++,28
MUS,clojure,2
MUS,cocoa,1
MUS,crystal-reports,1
MUS,css,308
MUS,d3.js,1
MUS,django,9
MUS,f#,1
MUS,flash,2
MUS,flex,4
MUS,go,3
MUS,grails,2
MUS,gruntjs,2
MUS,html,592
MUS,ios,58
MUS,iphone,22
MUS,java,409
MUS,javascript,832
MUS,jquery,654
MUS,json,47
MUS,latex,1
MUS,magento,7
MUS,matlab,1
MUS,mongodb,2
MUS,ms-access,12
MUS,mysql,199
MUS,node.js,29
MUS,objective-c,16
MUS,opencv,8
MUS,perl,33
MUS,php,753
MUS,postgresql,31
MUS,powershell,7
MUS,python,196
MUS,qt,5
MUS,r,11
MUS,redis,2
MUS,ruby,17
MUS,ruby-on-rails,20
MUS,sass,18
MUS,scala,3
MUS,silverlight,2
MUS,sql,165
MUS,sql-server,65
MUS,sqlite,12
MUS,svg,4
MUS,swift,3
MUS,tcl,197
MUS,tsql,15
MUS,typescript,1
MUS,vb.net,104
MUS,vb6,14
MUS,vba,14
MUS,vbscript,5
MUS,wpf,21
MUS,xaml,5
MUS,xml,43
MUS,xpath,5
MUS,xslt,10
MEX,actionscript-3,193
MEX,android,3939
MEX,angularjs,729
MEX,apache-spark,19
MEX,asp.net,1079
MEX,assembly,31
MEX,awk,23
MEX,bash,176
MEX,blackberry,40
MEX,c,442
MEX,c#,3574
MEX,c++,732
MEX,cassandra,18
MEX,clojure,39
MEX,cocoa,183
MEX,coffeescript,39
MEX,common-lisp,11
MEX,crystal-reports,45
MEX,css,2516
MEX,cuda,13
MEX,cython,4
MEX,d,2
MEX,d3.js,117
MEX,dart,5
MEX,delphi,94
MEX,django,640
MEX,elisp,11
MEX,erlang,6
MEX,f#,10
MEX,flash,185
MEX,flex,99
MEX,fortran,9
MEX,go,92
MEX,grails,199
MEX,groovy,70
MEX,gruntjs,26
MEX,haskell,21
MEX,html,3168
MEX,ios,1684
MEX,iphone,697
MEX,java,6710
MEX,javascript,5952
MEX,jquery,4060
MEX,json,753
MEX,julia-lang,129
MEX,jython,6
MEX,latex,13
MEX,lisp,16
MEX,lua,75
MEX,magento,76
MEX,mapreduce,37
MEX,matlab,85
MEX,mongodb,312
MEX,mono,31
MEX,ms-access,116
MEX,mysql,2227
MEX,node.js,587
MEX,nosql,29
MEX,objective-c,962
MEX,opencv,79
MEX,opengl,54
MEX,perl,135
MEX,php,4493
MEX,postgresql,231
MEX,postscript,4
MEX,powershell,108
MEX,python,1805
MEX,qt,135
MEX,r,354
MEX,redis,76
MEX,ruby,951
MEX,ruby-on-rails,1441
MEX,rust,4
MEX,sass,40
MEX,scala,122
MEX,scheme,27
MEX,silverlight,118
MEX,smalltalk,11
MEX,sql,1511
MEX,sql-server,682
MEX,sqlite,212
MEX,svg,252
MEX,swift,371
MEX,tcl,13
MEX,tsql,176
MEX,typescript,56
MEX,vb.net,360
MEX,vb6,52
MEX,vba,192
MEX,vbscript,57
MEX,winapi,49
MEX,wolfram-mathematica,2
MEX,wpf,329
MEX,xaml,157
MEX,xml,510
MEX,xna,10
MEX,xpath,44
MEX,xslt,41
MYS,actionscript-3,28
MYS,android,3120
MYS,angularjs,714
MYS,apache-spark,27
MYS,asp.net,1228
MYS,assembly,35
MYS,awk,15
MYS,bash,128
MYS,blackberry,29
MYS,c,283
MYS,c#,3074
MYS,c++,616
MYS,cassandra,33
MYS,clojure,10
MYS,cobol,1
MYS,cocoa,36
MYS,coffeescript,26
MYS,common-lisp,1
MYS,crystal-reports,44
MYS,css,1550
MYS,cuda,4
MYS,cython,2
MYS,d,3
MYS,d3.js,23
MYS,dart,9
MYS,delphi,169
MYS,django,125
MYS,elisp,9
MYS,erlang,10
MYS,f#,3
MYS,flash,34
MYS,flex,39
MYS,fortran,3
MYS,go,42
MYS,grails,22
MYS,groovy,15
MYS,gruntjs,13
MYS,haskell,31
MYS,html,2237
MYS,ios,1106
MYS,iphone,450
MYS,java,3275
MYS,javascript,4039
MYS,jquery,2415
MYS,json,560
MYS,latex,3
MYS,lisp,4
MYS,lua,12
MYS,magento,42
MYS,mapreduce,9
MYS,matlab,59
MYS,mongodb,155
MYS,mono,13
MYS,ms-access,71
MYS,mysql,2184
MYS,node.js,510
MYS,nosql,16
MYS,objective-c,543
MYS,opencv,68
MYS,opengl,31
MYS,pascal,1
MYS,perl,114
MYS,php,4467
MYS,postgresql,164
MYS,postscript,1
MYS,powershell,34
MYS,python,1054
MYS,qt,105
MYS,r,100
MYS,redis,15
MYS,ruby,328
MYS,ruby-on-rails,693
MYS,rust,15
MYS,sass,13
MYS,scala,98
MYS,scheme,2
MYS,silverlight,48
MYS,sql,1248
MYS,sql-server,568
MYS,sqlite,153
MYS,svg,36
MYS,swift,328
MYS,tcl,80
MYS,tsql,115
MYS,typescript,12
MYS,vb.net,666
MYS,vb6,36
MYS,vba,195
MYS,vbscript,14
MYS,winapi,35
MYS,wpf,289
MYS,xaml,114
MYS,xml,368
MYS,xna,13
MYS,xpath,34
MYS,xslt,45
NGA,actionscript-3,7
NGA,android,1422
NGA,angularjs,348
NGA,apache-spark,7
NGA,asp.net,441
NGA,assembly,6
NGA,awk,4
NGA,bash,18
NGA,blackberry,44
NGA,c,69
NGA,c#,1235
NGA,c++,286
NGA,cassandra,2
NGA,clojure,3
NGA,cocoa,5
NGA,coffeescript,5
NGA,common-lisp,2
NGA,crystal-reports,14
NGA,css,463
NGA,cuda,3
NGA,cython,2
NGA,d3.js,8
NGA,delphi,20
NGA,django,311
NGA,elisp,1
NGA,erlang,12
NGA,f#,1
NGA,flash,13
NGA,flex,10
NGA,fortran,1
NGA,go,11
NGA,grails,4
NGA,groovy,3
NGA,gruntjs,5
NGA,haskell,178
NGA,html,844
NGA,ios,160
NGA,iphone,22
NGA,java,1051
NGA,javascript,1638
NGA,jquery,1075
NGA,json,268
NGA,latex,2
NGA,lisp,2
NGA,lua,1
NGA,magento,22
NGA,matlab,18
NGA,mongodb,99
NGA,mono,6
NGA,ms-access,26
NGA,mysql,896
NGA,node.js,313
NGA,nosql,3
NGA,objective-c,43
NGA,opencv,13
NGA,opengl,1
NGA,perl,10
NGA,php,2661
NGA,postgresql,59
NGA,powershell,19
NGA,python,1275
NGA,qt,26
NGA,r,88
NGA,redis,12
NGA,ruby,212
NGA,ruby-on-rails,529
NGA,sass,4
NGA,scala,16
NGA,silverlight,13
NGA,sql,383
NGA,sql-server,146
NGA,sqlite,82
NGA,svg,5
NGA,swift,121
NGA,tsql,24
NGA,typescript,8
NGA,vb.net,215
NGA,vb6,63
NGA,vba,6
NGA,vbscript,4
NGA,winapi,38
NGA,wpf,60
NGA,xaml,31
NGA,xml,136
NGA,xna,1
NGA,xpath,7
NGA,xslt,1
NIC,actionscript-3,4
NIC,android,231
NIC,angularjs,73
NIC,asp.net,39
NIC,awk,1
NIC,bash,7
NIC,c,4
NIC,c#,98
NIC,c++,5
NIC,coffeescript,2
NIC,css,86
NIC,django,163
NIC,flash,5
NIC,flex,8
NIC,gruntjs,4
NIC,html,125
NIC,ios,6
NIC,iphone,1
NIC,java,182
NIC,javascript,255
NIC,jquery,171
NIC,json,25
NIC,latex,1
NIC,mongodb,9
NIC,mono,2
NIC,ms-access,2
NIC,mysql,129
NIC,node.js,16
NIC,nosql,2
NIC,perl,1
NIC,php,152
NIC,postgresql,16
NIC,python,166
NIC,qt,11
NIC,r,727
NIC,redis,1
NIC,ruby,63
NIC,ruby-on-rails,137
NIC,sass,5
NIC,scala,2
NIC,silverlight,1
NIC,sql,73
NIC,sql-server,16
NIC,sqlite,8
NIC,svg,4
NIC,swift,6
NIC,tsql,3
NIC,vb.net,12
NIC,vba,3
NIC,wpf,1
NIC,xml,11
NIC,xpath,2
NIC,xslt,2
NLD,actionscript-3,1235
NLD,android,17303
NLD,angularjs,5286
NLD,apache-spark,117
NLD,asp.net,9828
NLD,assembly,396
NLD,awk,453
NLD,bash,1936
NLD,blackberry,241
NLD,c,5162
NLD,c#,48775
NLD,c++,16402
NLD,cassandra,152
NLD,clojure,564
NLD,cobol,21
NLD,cocoa,820
NLD,coffeescript,290
NLD,common-lisp,20
NLD,crystal-reports,87
NLD,css,19856
NLD,cuda,204
NLD,cython,49
NLD,d,51
NLD,d3.js,268
NLD,dart,61
NLD,delphi,4543
NLD,django,3515
NLD,elisp,69
NLD,erlang,113
NLD,f#,294
NLD,flash,1020
NLD,flex,501
NLD,fortran,153
NLD,go,311
NLD,grails,384
NLD,groovy,185
NLD,gruntjs,223
NLD,haskell,798
NLD,html,26687
NLD,ios,9639
NLD,iphone,6368
NLD,java,35475
NLD,javascript,48464
NLD,jquery,28322
NLD,json,5256
NLD,julia-lang,37
NLD,jython,43
NLD,latex,196
NLD,lisp,73
NLD,lua,187
NLD,magento,1651
NLD,mapreduce,189
NLD,matlab,2083
NLD,mongodb,1609
NLD,mono,275
NLD,ms-access,688
NLD,mysql,16981
NLD,node.js,4447
NLD,nosql,251
NLD,objective-c,6203
NLD,opencv,608
NLD,opengl,482
NLD,pascal,310
NLD,perl,1543
NLD,php,51278
NLD,postgresql,2239
NLD,postscript,10
NLD,powershell,1709
NLD,python,15626
NLD,qt,828
NLD,r,3841
NLD,redis,250
NLD,ruby,3166
NLD,ruby-on-rails,4722
NLD,rust,60
NLD,sass,324
NLD,scala,1705
NLD,scheme,55
NLD,silverlight,944
NLD,smalltalk,13
NLD,sql,13783
NLD,sql-server,5896
NLD,sqlite,1047
NLD,svg,460
NLD,swift,2343
NLD,tcl,40
NLD,tsql,1490
NLD,typescript,486
NLD,vb.net,2209
NLD,vb6,419
NLD,vba,1178
NLD,vbscript,401
NLD,winapi,1013
NLD,wolfram-mathematica,423
NLD,wpf,4332
NLD,xaml,1271
NLD,xml,4886
NLD,xna,327
NLD,xpath,697
NLD,xslt,1051
NOR,actionscript-3,184
NOR,android,4342
NOR,angularjs,1191
NOR,apache-spark,9
NOR,asp.net,3190
NOR,assembly,143
NOR,awk,276
NOR,bash,639
NOR,blackberry,11
NOR,c,2793
NOR,c#,13692
NOR,c++,6038
NOR,cassandra,22
NOR,clojure,185
NOR,cobol,12
NOR,cocoa,249
NOR,coffeescript,126
NOR,common-lisp,186
NOR,crystal-reports,96
NOR,css,4718
NOR,cuda,21
NOR,cython,5
NOR,d,17
NOR,d3.js,63
NOR,dart,39
NOR,delphi,632
NOR,django,806
NOR,elisp,80
NOR,erlang,51
NOR,f#,112
NOR,flash,226
NOR,flex,142
NOR,fortran,41
NOR,go,99
NOR,grails,160
NOR,groovy,148
NOR,gruntjs,184
NOR,haskell,1079
NOR,html,6120
NOR,ios,3026
NOR,iphone,1589
NOR,java,9336
NOR,javascript,12975
NOR,jquery,10464
NOR,json,1440
NOR,julia-lang,50
NOR,jython,16
NOR,latex,56
NOR,lisp,270
NOR,lua,59
NOR,magento,44
NOR,mapreduce,13
NOR,matlab,167
NOR,mongodb,297
NOR,mono,86
NOR,ms-access,125
NOR,mysql,2691
NOR,node.js,913
NOR,nosql,53
NOR,objective-c,1842
NOR,opencv,129
NOR,opengl,214
NOR,pascal,12
NOR,perl,635
NOR,php,7463
NOR,postgresql,330
NOR,postscript,5
NOR,powershell,1324
NOR,python,4221
NOR,qt,696
NOR,r,515
NOR,redis,22
NOR,ruby,1326
